ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Row0,Classify_Row1,Classify_Row2,Classify_Row3,Classify_Row4,Classify_Row5,Classify_Row6,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_NaturalSpots
22,14,10295,305.0,526.0,1.0,1.0004328242045553,0.20029819435805182,1.0,0.7785087719298246,0.8835625898746484,115.48785392726369,116.76472069936193,56.08029957123981,19.186971556610896,16.97056274847714,112.42997820866105,113.14749039330556,-63.44073076642958,382.647999999999,0.9835674023120283,0,0,0,1,0,0,0,305.25206410879065,526.0574065080136,14,14
22,15,9019,520.0,529.0,1.0,1.001314494301472,0.1858612373541231,1.0,0.752210175145955,0.8464303144798252,107.99442201038613,109.65856099730654,51.61395160225576,17.731873986011284,15.620499351813308,105.15211988748341,106.11272745809136,-28.287816365728062,365.92199999999906,0.9756598874945913,0,0,0,1,0,0,0,519.4904091362679,528.7937687105001,15,15
22,16,8563,745.0,552.0,1.0,1.0386123964723233,0.22952834999446659,-3.0,0.734139231824417,0.4963408462815504,107.66954158419789,112.89818421923357,27.459060435491963,9.492143805950729,9.0,105.87958393579115,104.79497758241591,-47.087730582116926,465.61599999999873,0.9182349471878187,0,0,0,1,0,0,0,731.466191755226,532.1286932149948,16,16
22,17,6705,977.0,520.0,1.0,1.4346177160661464,0.26643446831762335,-1.0,0.4983277591973244,0.13526039798101278,112.50101101374484,118.25819210524064,18.24828759089466,5.462961922823108,5.0,106.59520594770893,108.4344409653198,-58.15695988858598,789.2579999999974,0.6966957605985039,0,0,0,1,0,0,0,953.1560029828486,531.082475764355,17,17
22,18,2185,1184.0,536.0,1.0,1.8031486575402302,0.7990040224797855,1.0,0.468783522849174,0.3004628328129232,85.73677663634234,79.62411694957753,14.560219778561036,5.069424078276942,4.47213595499958,54.657993449822584,51.55572541445056,-87.3598311484463,302.2979999999993,0.6658540301691299,0,0,0,1,0,0,0,1174.3029748283752,548.3743707093821,18,18
22,19,12570,88.0,737.0,1.0,1.0005714403497927,0.11832293521520865,1.0,0.7793415586831174,0.871281126682661,126.76862771129981,127.66362050325849,61.35144660071187,21.149487977633484,18.681541692269406,124.2795099787836,125.87809931816406,-41.92637182753529,425.78799999999893,0.9846081541534486,0,0,0,0,1,0,0,88.89252187748608,737.9304693715195,19,19
22,20,10646,303.0,739.0,1.0,1.0003751317132679,0.10003049129609998,1.0,0.771114008402144,0.8834916178938764,116.54316568172024,117.39250401963491,57.21887800367987,19.45180595165163,17.029386365926403,114.92048569679335,115.95862853351645,-4.614938118721583,389.131999999999,0.982420523231671,0,0,0,0,1,0,0,303.0741123426639,739.1439977456322,20,20
22,21,9489,515.0,741.0,1.0,1.001447162819392,0.20334074984977535,1.0,0.7842796925365733,0.8318521617853389,110.96968304092823,113.03096920755833,52.15361924162119,18.106548822214474,16.0,108.0,108.65130803754106,-89.58455598648187,378.6099999999992,0.9764354805515536,0,0,0,0,1,0,0,515.710823058278,742.2884392454421,21,21
22,22,8904,729.0,725.0,1.0,1.018869276145601,0.3279777603839496,-2.0,0.7098780196125329,0.5641822355793926,110.30858452044241,114.75626344561765,31.89043743820395,11.324522711885582,10.44030650891055,105.74553251584118,104.20691417903832,-50.4462051220861,445.33599999999905,0.9289999478324378,0,0,0,0,1,0,0,729.527628032345,744.7814465408806,22,22
22,23,6919,976.0,726.0,1.0,1.4050058357717143,0.2872964463602779,2.0,0.5142326272761055,0.12406068674946343,113.43628060075027,119.36498649101419,15.811388300841896,5.340537269009809,5.0,107.23212306470856,108.65400160800235,2.7493006465339502,837.1619999999971,0.6854567069546267,0,0,0,0,1,0,0,943.1458303223009,745.9489810666281,23,23
22,24,2813,1185.0,760.0,1.0,2.7279905061109138,0.702295326982853,5.0,0.365134994807892,0.15751750377863183,113.70422004525676,109.14210919713803,12.36931687685298,4.370648997063135,4.0,70.87839453264827,80.94441018325027,5.871177950279554,473.72399999999845,0.4666556071665561,0,0,0,0,1,0,0,1171.4500533238536,736.713828652684,24,24
22,25,11918,85.0,952.0,1.0,1.0004628309437427,0.18745201196464134,1.0,0.7689032258064517,0.8704841704370618,124.0951131255553,125.02799686470227,60.29925372672534,20.570913885875253,18.027756377319946,120.94656836053697,121.8953735965009,20.422094768641617,414.7879999999989,0.9838203731220079,0,0,0,0,0,1,0,85.49924483973821,951.5161939922806,25,25
22,26,10098,300.0,953.0,1.0,1.0008978137132283,0.13630445952852296,1.0,0.7770681031165833,0.8796088119802837,113.78147932502861,116.18089343777659,55.00909015790027,18.880881789684757,16.55294535724685,110.58114627267719,112.71955617112248,46.63809356753496,379.819999999999,0.9815318818040435,0,0,0,0,0,1,0,299.31283422459893,953.0865517924342,26,26
22,27,9730,513.0,955.0,1.0,1.0014166948292629,0.21258034716310462,1.0,0.7826576576576577,0.8765916041288039,112.47751802028918,114.58621208504974,52.630789467763066,18.32943662833422,16.1245154965971,109.60155108391487,109.9066857826741,-9.598630235912285,373.47599999999903,0.9781843771991557,0,0,0,0,0,1,0,512.4066803699898,956.891058581706,27,27
22,28,8223,740.0,972.0,1.0,1.0881842621040794,0.1482802719330934,1.0,0.6858215179316097,0.38047372486435205,107.15737921394009,111.60645142642964,33.1058907144937,10.613468484119824,9.219544457292887,106.16961674368416,105.97279490781624,-20.959486537087994,521.1439999999982,0.8739969176808203,0,0,0,0,0,1,0,728.5586768819165,958.6594916697069,28,28
22,29,4158,945.0,993.0,1.0,1.7387307916285817,0.709637964939705,1.0,0.38969072164948454,0.19351707395016074,110.74906240645767,109.29318368498559,12.36931687685298,4.974076725656313,5.0,83.46183026206761,78.03007973337046,79.702304366357,519.6219999999984,0.5710754017305315,0,0,0,0,0,1,0,946.1642616642616,962.7130832130832,29,29
22,30,653,1105.0,968.0,1.0,9.258210120099704,0.986140213626538,2.0,0.1711215932914046,0.45225966202639734,122.20515055722534,80.44874144447506,10.0,3.687596741488775,3.1622776601683795,20.532795766912276,20.2755540676637,34.19052698393398,134.70000000000005,0.42156229825694,0,0,0,0,0,1,0,1128.7886676875958,984.6156202143951,30,30
22,31,10841,84.0,1164.0,1.0,1.0001237710376973,0.09172676785952162,1.0,0.7852383021874547,0.8889327855704448,117.54301872457953,118.43141475132347,57.62811813689564,19.68867675157091,17.26267650163207,116.0,117.04748246500698,89.80488743348074,391.47599999999903,0.9836675437800564,0,0,0,0,0,0,1,83.31722165851859,1163.797804630569,31,31
22,32,8890,295.0,1166.0,1.0,1.0015145004926969,0.22299639264339904,1.0,0.7621742112482853,0.862372379226832,107.64728222054808,108.67382389517726,50.92150822589606,17.633724309234502,15.556349186104045,103.69937789403443,104.93664505541386,-51.20793612332082,359.9219999999991,0.9771378324906571,0,0,0,0,0,0,1,296.56884139482565,1165.6811023622047,32,32
22,33,8190,514.0,1180.0,1.0,1.0239550036170186,0.16299168045631618,-4.0,0.7572815533980582,0.4438905795289962,103.86139654713031,107.83784122468327,36.235341863986875,11.115402461056794,8.602325267042627,101.56560592883945,102.47250414493338,-15.147650548874452,481.5139999999987,0.9429508951701111,0,0,0,0,0,0,1,511.2561660561661,1169.2140415140416,33,33
22,34,4439,767.0,1169.0,1.0,1.9244601982935867,0.5112510065009992,7.0,0.38856792717086835,0.07677113071308647,111.6792904515974,111.11255554616679,11.180339887498949,3.727470802327531,3.1622776601683795,95.35302826863969,95.98069394969959,-9.341684363122408,852.4099999999968,0.5371815816542628,0,0,0,0,0,0,1,724.1552151385447,1172.3683261995945,34,34
22,35,1794,938.0,1191.0,1.0,2.9673831529886883,0.6644553294631979,10.0,0.2255468946442042,0.10285230029433472,93.13751433369012,102.15674231297707,9.219544457292887,3.2881462517990734,2.8284271247461903,78.06960364763376,69.60427078926797,21.89645555803428,468.1759999999984,0.29964924002004345,0,0,0,0,0,0,1,939.2134894091416,1181.303790412486,35,35
22,36,916,1154.0,1215.0,1.0,6.270322577424771,0.8944474068298066,6.0,0.14641943734015345,0.1744856535457516,110.24099275736685,97.0,10.0,3.2993220274371478,2.8284271247461903,63.607487854790904,49.29681326431554,-67.8177247598241,256.84599999999955,0.2018732782369146,0,0,0,0,0,0,1,1156.2019650655022,1193.343886462882,36,36
23,1,13620,94.0,99.0,1.0,1.0006246877226939,0.21294645587672725,1.0,0.7758031442241968,0.8874045284202037,133.01053880476098,134.40610105199838,64.35060217278468,22.04033222989591,19.313207915827967,128.67706433256046,129.95979185459393,38.63187728208577,439.1699999999987,0.9855995368695275,0,1,0,0,0,0,0,94.70594713656388,99.19309838472834,1,1
23,2,11607,314.0,96.0,1.0,1.0008366748354625,0.2323302633487947,1.0,0.7735937083444415,0.8814416792921475,123.08086559559331,123.42204017111368,59.0592922409336,20.329834729984423,17.88854381999832,118.42591249765621,119.71299848987994,64.25586971404381,406.78799999999893,0.984269662921348,0,1,0,0,0,0,0,313.43473765830964,95.85009046265185,2,2
23,3,11377,527.0,94.0,1.0,1.0005968230935205,0.18527948644209316,1.0,0.7771174863387978,0.8642727806227796,121.23118069772757,122.48265183282079,58.69412236331676,20.079410936496515,17.69180601295413,119.0,119.13216783132789,83.99078349400268,406.717999999999,0.9817067909224266,0,1,0,0,0,0,0,526.9692361782544,93.30948404676101,3,3
23,4,11330,749.0,85.0,1.0,1.0057333115503984,0.3000643154562842,0.0,0.7550313208050113,0.7713986587690723,123.04676313199855,124.48293055676348,51.088159097779204,18.00774423496015,15.811388300841896,117.10984538131041,117.37664188820673,-79.75256878831617,429.61599999999885,0.9635992515733969,0,1,0,0,0,0,0,741.5677846425419,90.31703442188879,4,4
23,5,8881,978.0,74.0,1.0,1.2788058739405337,0.5055222477619795,1.0,0.5926197784598959,0.1826007775063143,128.53759804981127,127.04723531033645,20.615528128088304,7.151712735240302,6.4031242374328485,113.8810802073134,110.90398388547122,43.77812442046941,781.7799999999972,0.7753623188405797,0,1,0,0,0,0,0,956.1781330931201,84.17858349284991,5,5
23,6,4018,1194.0,60.0,1.0,1.905831044705731,0.8291617407872991,3.0,0.3900213550766841,0.2080617228147044,121.6983967973599,112.80514172678478,14.560219778561036,5.50343846812569,5.0,67.62471184765757,68.03047139613294,-45.280086792906744,492.6219999999985,0.6515851779777831,0,1,0,0,0,0,0,1173.1505724240915,100.02389248382279,6,6
23,7,14581,104.0,316.0,1.0,1.000859327763453,0.25310972217829686,1.0,0.7769075021312873,0.88574071390376,138.29961848396974,138.7984149765407,66.30987860040162,22.75664722252509,20.0,133.7168650544874,133.796248031109,33.67082893999872,454.8259999999986,0.9859021603164408,0,0,1,0,0,0,0,102.92387353405117,315.2167889719498,7,7
23,8,10069,319.0,312.0,1.0,1.0003171415092182,0.16152143305424033,1.0,0.774836475567526,0.8581275634549479,113.80105836021858,114.85643212288984,55.226805085936306,18.967815927843006,16.76305461424021,112.0,112.30675992792146,36.049955772908845,383.9919999999991,0.9810015588464535,0,0,1,0,0,0,0,319.5621213625981,312.648624491012,8,8
23,9,9443,533.0,309.0,1.0,1.0008460512960247,0.20042607921162042,1.0,0.7877043710377044,0.8858836139414502,110.63418281419001,111.83022847155415,53.03772242470448,18.28850376272767,16.1245154965971,106.45599113615206,108.38928553141682,24.526065329865748,365.99199999999917,0.9807342784442017,0,0,1,0,0,0,0,532.7557979455681,308.9858095944086,9,9
23,10,8596,751.0,337.0,1.0,1.055698087658006,0.0772558306935792,-3.0,0.6977272727272728,0.38555476323331467,107.47801541241974,113.21660655575224,22.825424421026653,8.81821238121351,8.06225774829855,105.94339000991262,107.15679609931982,-56.85358861771283,529.3099999999986,0.9076127124907611,0,0,1,0,0,0,0,747.5516519311308,306.06630991158676,10,10
23,11,5083,931.0,268.0,1.0,1.9732144553970732,0.52929191100226,4.0,0.42872807017543857,0.08137627820124373,121.66047212494966,115.36463929644994,12.041594578792296,4.040074807068139,3.605551275463989,100.97078969557093,103.22158511214802,62.11520782765148,885.9639999999966,0.5532517006802719,0,0,1,0,0,0,0,962.8062168011018,302.225260672831,11,11
23,12,1807,1220.0,282.0,1.0,6.389133452359315,0.8017423194997872,6.0,0.1624415677813736,0.1363436220273063,146.92317174223143,117.88553770501282,10.770329614269007,3.483982429995518,3.0,82.41764032347449,87.8115504498599,-36.688060107137865,408.0999999999988,0.2552981068098333,0,0,1,0,0,0,0,1180.9629219701162,292.02711676812396,12,12
23,13,15232,108.0,532.0,1.0,1.0007892604456636,0.25530025229812847,1.0,0.7827338129496403,0.901747865336426,141.38684518130535,142.46754016266303,67.42403132415029,23.268476093327077,20.518284528683193,136.47160876900367,136.70154261711582,46.47201515270317,460.72399999999857,0.9861133590133687,0,0,0,1,0,0,0,107.9470194327731,531.0291491596639,13,13
23,14,10465,326.0,525.0,1.0,1.0014905920709065,0.2456954700877184,1.0,0.7777199762187872,0.8877196666799072,117.1046153719655,117.6860229593982,55.47071299343465,19.259986984015285,17.0,112.69271616152514,113.51501542345972,45.455271390835385,384.889999999999,0.9815231663852937,0,0,0,1,0,0,0,325.556712852365,525.640707118968,14,14
23,15,8585,550.0,524.0,1.0,1.001355844199541,0.1853604991792883,0.0,0.7786848072562358,0.8448830944649048,105.36353291402592,107.44766167767449,43.41658669218482,15.58277871657871,13.601470508735444,102.85912696499032,103.53764488654454,31.979881374350317,357.33599999999916,0.980974690053134,0,0,0,1,0,0,0,540.6055911473501,522.7297612114153,15,15
23,16,7908,776.0,524.0,1.0,1.0474954153177092,0.25849316971540176,-3.0,0.7241758241758242,0.37278244409307487,104.29381769588878,108.2266141020775,27.294688127912362,8.91763481876646,7.810249675906654,101.25892122433844,100.74919262305845,33.13160206088287,516.3099999999986,0.9211951773545342,0,0,0,1,0,0,0,753.3571067273647,519.2728882144663,16,16
23,17,5227,972.0,515.0,1.0,1.701766457352272,0.44785689298145254,4.0,0.4243728180563449,0.09552350684803221,112.01605848526198,114.1402645870422,13.152946437965905,4.329588789020588,4.0,101.06637575223675,100.15414630994863,29.490705898780302,829.231999999997,0.5711631972900617,0,0,0,1,0,0,0,962.0541419552325,517.0596900707862,17,17
23,18,2221,1191.0,532.0,1.0,4.000742271811286,0.6833214951861557,6.0,0.2811392405063291,0.14806035947303856,121.29149008458411,116.2497311824849,11.40175425099138,3.9045481600153833,3.605551275463989,78.0,88.55705366662036,33.43101838529949,434.16999999999877,0.3420606807330972,0,0,0,1,0,0,0,1180.0396217919856,513.0891490319676,18,18
23,19,13788,115.0,745.0,1.0,1.000239593599846,0.17421154285382548,1.0,0.7795115332428765,0.8785158319117419,133.29168623886193,133.77593206552515,65.27633568147036,22.17993090004654,19.4164878389476,130.8147545195113,131.25342314444254,27.361580743809263,444.0999999999988,0.9855611150822017,0,0,0,0,1,0,0,114.53793153466783,744.7225123295619,19,19
23,20,11248,332.0,743.0,1.0,1.0012315197991029,0.26316234341290223,1.0,0.7620596205962059,0.8569406647259736,121.66637382618569,122.3315167894194,57.271284253105414,19.918895200712118,17.4928556845359,116.33054242211165,117.3778244835102,9.791768736621137,406.1319999999989,0.9807734228539041,0,0,0,0,1,0,0,332.8096550497866,741.8160561877667,20,20
23,21,9181,546.0,737.0,1.0,1.0010888770321957,0.1609248607768907,1.0,0.7587603305785124,0.8468878080090054,108.70800346716995,110.47624178980746,51.884487084291386,17.880674615233094,15.811388300841896,106.88404932448995,107.29117516513064,-19.72417133860499,369.0939999999992,0.9754568635784105,0,0,0,0,1,0,0,546.4740224376429,736.519333405947,21,21
23,22,8820,765.0,706.0,1.0,1.0388765687885602,0.19604299351883087,-2.0,0.7289256198347107,0.43837219216904577,108.88809176784379,110.81967334368028,25.80697580112788,9.634323154309284,9.0,106.32040610340806,106.77515114177555,59.833250635047726,502.82599999999854,0.9364548494983276,0,0,0,0,1,0,0,758.1965986394558,732.2222222222222,22,22
23,23,5144,965.0,713.0,1.0,1.647754451091338,0.5361727336059936,3.0,0.4462953322922089,0.10883577218393144,112.08785640070211,116.05602095539895,12.36931687685298,4.484813582255486,4.123105625617661,99.00296537621826,94.61428843037989,-5.204829579938369,770.6719999999975,0.5745239291897023,0,0,0,0,1,0,0,970.6230559875584,726.472200622084,23,23
23,24,3558,1166.0,715.0,1.0,2.650355237251468,0.7772832197137548,4.0,0.3815958815958816,0.1271290800425977,130.9451695266671,115.6027681329474,11.40175425099138,4.073684817592367,3.605551275463989,79.96085925192536,82.38426515812833,-15.24131098961395,593.0419999999981,0.4665923545996984,0,0,0,0,1,0,0,1179.702922990444,733.8909499718943,24,24
23,25,11514,122.0,956.0,1.0,1.0008766306751244,0.18406376400269733,1.0,0.7799756130605608,0.8686299395105225,121.96145309761691,123.40583454602137,58.42088667591412,20.16237072613977,17.804493814764857,119.53789228653687,119.87765689629302,-60.118711088016184,408.131999999999,0.9823812977262064,0,0,0,0,0,1,0,122.0634010769498,956.902292860865,25,25
23,26,10305,337.0,954.0,1.0,1.000999261203544,0.17794142110545413,1.0,0.7658862876254181,0.8635965436257454,115.32803036400564,117.2006825918689,55.47071299343465,19.079218519915944,16.97056274847714,111.72287142747452,113.487519760372,48.92471372750161,387.233999999999,0.9819897084048029,0,0,0,0,0,1,0,337.7916545366327,954.2984958757885,26,26
23,27,9472,552.0,951.0,1.0,1.0008551751644705,0.14755651333344227,1.0,0.7619047619047619,0.8528820377124166,110.28784705412733,112.17842929904127,53.0,18.23247482923523,16.1245154965971,107.55097914363262,109.08059504762318,-25.507983986721168,373.5779999999991,0.9779567394558879,0,0,0,0,0,1,0,551.2693201013514,950.6512880067568,27,27
